,Unnamed: 0,Title,Search,Location,Company,detail_url
2048,3399,Workflow Data Analyst,Data+analyst,"San Francisco, CA",        Epikso,/company/Epikso/jobs/Workflow-Data-Analyst-b94095eaa791b1b7?fccid=7a6990e4d34cd234&vjs=3
2049,3400,Business Data Analyst,Data+analyst,"San Francisco, CA","        Zendrive, Inc.",/rc/clk?jk=9f74ac531455e269&fccid=0a14c3b408cdb42b&vjs=3
2050,3401,Data Analyst,Data+analyst,"Daly City, CA",        Seton Medical Center,/rc/clk?jk=0b8e583c6872e44a&fccid=8735346e620005f2&vjs=3
2051,3402,Data Analyst (National),Data+analyst,"Oakland, CA",        College Track,/rc/clk?jk=5b5d6ad95c5c4724&fccid=d723c7df25fdf749&vjs=3
2052,3403,Marketing Data Analyst,Data+analyst,"San Francisco, CA",        Autodesk,/rc/clk?jk=eb601289e3730e58&fccid=7136762d065a5ad7&vjs=3
2053,3404,Payment Operations Analyst,Data+analyst,"San Francisco, CA 94104 (Financial District area)",        Fundbox,/rc/clk?jk=749e02a945e7cc44&fccid=bd3717e9a69d0bd3&vjs=3
2054,3411,Trading Assistant/Analyst,Data+analyst,"San Francisco, CA 94104 (Financial District area)",        Compass Analytics,/rc/clk?jk=99bc0c3b4423d24f&fccid=d621526a747cb2d7&vjs=3
2055,3412,GIS Data Analyst,Data+analyst,"San Francisco, CA",        Tanko Lighting,/company/Tanko-Lighting/jobs/GIS-Data-Analyst-4d106dfc820f943d?fccid=595eaf750d690a56&vjs=3
2056,3413,Website Merch Analyst - Williams Sonoma,Data+analyst,"San Francisco, CA 94109 (Nob Hill area)","        Williams-Sonoma, Inc.",/rc/clk?jk=1d05d509d089086e&fccid=cdd85c4d445cce0f&vjs=3
2057,3414,Sales Operations Analyst,Data+analyst,"San Francisco, CA 94105 (Financial District area)",        AppsFlyer,/rc/clk?jk=5f4a0a9a3c5be5f1&fccid=0df2ff5b7218b5a6&vjs=3
2058,3415,"Data Analyst I/ Data Analyst II, Safety and Insurance",Data+analyst,"San Francisco, CA 94103 (South Of Market area)",        Uber,/rc/clk?jk=a892426c2f1a5359&fccid=f766f8bfbc3effb7&vjs=3
2059,3416,"Business Analyst, Sales Strategy & Analytics",Data+analyst,"San Francisco, CA 94105 (Financial District area)",        Twilio,/rc/clk?jk=08666ed1894bb633&fccid=2cd10564780b27e2&vjs=3
2060,3417,EDiscovery Analyst,Data+analyst,"San Francisco, CA 94105 (Financial District area)",        DocuSign,/rc/clk?jk=a4bdc1ccef931b29&fccid=9dd30dd046d9ac7a&vjs=3
2061,3418,"Educational Policy Analyst, Google Solutions",Data+analyst,"San Francisco, CA 94124 (Bayview area)",        City & County of San Francisco,/rc/clk?jk=87a8ffba09ebdd82&fccid=a411072d5a46f13f&vjs=3
2062,3419,Data Analyst,Data+analyst,"San Francisco, CA 94105 (Financial District area)",        Castlight Health,/rc/clk?jk=c4a844ce44eb4554&fccid=aafdb4fe9e36b658&vjs=3
2063,3420,Global Data Analyst - Business Development,Data+analyst,"San Francisco, CA 94103 (South Of Market area)",        Uber,/rc/clk?jk=840d937d882e4353&fccid=f766f8bfbc3effb7&vjs=3
2064,3421,"Data Analyst 3, Match3",Data+analyst,"San Francisco, CA",        Zynga,/rc/clk?jk=e85676d33d0385e2&fccid=f379417fa48d0010&vjs=3
2065,3422,Data Analyst - Video Platform,Data+analyst,"San Francisco, CA",        Twitch,/rc/clk?jk=ec3146108ed41114&fccid=e21f6affbb4bb0b2&vjs=3
2066,3423,Sr. Administrative partner/JR Data Analyst,Data+analyst,"San Francisco, CA 94123 (Marina area)",        Vivo,/rc/clk?jk=8790e596696e7f74&fccid=d7a58741e45806db&vjs=3
2067,3424,Data Analyst,Data+analyst,"Oakland, CA",        KIPP Bay Area Schools,/rc/clk?jk=e08a994c67c782b3&fccid=07c4c24363f600a9&vjs=3
2068,3425,Data Analyst,Data+analyst,"San Francisco, CA",        Wish,/rc/clk?jk=079af77a0188b309&fccid=617690ce838507f3&vjs=3
2069,3426,Senior Data Analyst,Data+analyst,"San Francisco, CA 94111 (Financial District area)",        Doctor On Demand,/rc/clk?jk=bca7daef0adbf9d3&fccid=ae2532bda26af379&vjs=3
2070,3427,Business Analyst,Data+analyst,"San Francisco, CA 94103 (South Of Market area)",        Tractable,/rc/clk?jk=b218da171ac1f5a2&fccid=48b6e7ffc8bdb891&vjs=3
2071,3428,Growth Analyst - Dropbox Business,Data+analyst,"San Francisco, CA",        Dropbox,/rc/clk?jk=9e326b65ed7c9382&fccid=8510f9bc3a085f8e&vjs=3
2072,3429,Business Analyst,Data+analyst,"San Francisco, CA",        Adobe,/rc/clk?jk=ded4c6a79b1e5462&fccid=f89deb5a97c7738a&vjs=3
2073,3430,Data Analyst,Data+analyst,"San Mateo, CA",        Ipsy,/rc/clk?jk=127c2f9cce43b701&fccid=ea9c117cd72a84fb&vjs=3
2074,3441,Data Analyst Intern (Spring 2019),Data+analyst,"New York, NY",        Downtown Music Publishing,/rc/clk?jk=cf0e38cde68a4691&fccid=9f0f4ba8f52bc4bf&vjs=3
2075,3442,Data Analyst,Data+analyst,"New York, NY 10016 (Gramercy area)",        ListenFirst Media,/rc/clk?jk=c780373b0a49c350&fccid=924cc277f9958ffb&vjs=3
2076,3443,Associate Data Analyst,Data+analyst,"Brewster, NY",        Alliant Insight,/rc/clk?jk=a694c92c789e2ff0&fccid=08b8592a1a9bbc38&vjs=3
2077,3444,Data Analyst,Data+analyst,"Buffalo, NY 14228",        Firstsource Advantage,/company/Firstsource-Advantage-LLC/jobs/Data-Analyst-d27b9c07642a3221?fccid=fd60fefa534d066d&vjs=3
2078,3445,Editorial Data Analyst,Data+analyst,"Melville, NY",        Newsday Media Group,/company/Newsday-Media-Group/jobs/Editorial-Data-Analyst-cb84983c0aa4f058?fccid=5875fb99a2a875a7&vjs=3
2079,3446,Associate Data Analyst,Data+analyst,"Hicksville, NY",        NATIONAL GRID CO USA (NE POWER),/rc/clk?jk=0a15f1320a46c941&fccid=79d765fbdf57b7d6&vjs=3
2080,3447,Data Analyst,Data+analyst,"Syracuse, NY 13202 (Southwest area)","        On Point for College, Inc.","/company/On-Point-for-College,-Inc./jobs/Data-Analyst-5f8caadc2a1cc4d0?fccid=face10245f933fab&vjs=3"
2081,3448,Data Analyst,Data+analyst,"Schenectady, NY",        Ellis Hospital,/rc/clk?jk=f2e7cebf58e6d057&fccid=4d175c5b861b17e6&vjs=3
2082,3449,Vision Zero Data Analyst,Data+analyst,"Manhattan, NY",        New York City DEPARTMENT OF TRANSPORTATION,/rc/clk?jk=a532af551944bab8&fccid=b30a13538c309286&vjs=3
2083,3450,Data Analyst,Data+analyst,"Farmingdale, NY 11735",        Anchor Computer Inc.,/company/Anchor-Computer/jobs/Data-Analyst-6abf11920fc83870?fccid=fe1c770a8caa7a2c&vjs=3
2084,3460,Data Analyst,Data+analyst,"New York, NY",        Essence,/rc/clk?jk=b4f80f2a9df9800a&fccid=26865d82c27c8d42&vjs=3
2085,3461,Data Analyst,Data+analyst,"New York, NY",        Daily Harvest,/rc/clk?jk=4e9357ddd93a88d9&fccid=27cef24446eb0bc4&vjs=3
2086,3463,Data Analyst,Data+analyst,"New York, NY",        Memorial Sloan Kettering,/company/Memorial-Sloan-Kettering/jobs/Data-Analyst-51ad81d44caa72ef?fccid=1320c50b75f44505&vjs=3
2087,3464,Bike Share Data Analyst,Data+analyst,"Manhattan, NY",        New York City DEPARTMENT OF TRANSPORTATION,/rc/clk?jk=11d7f1736ba082e9&fccid=b30a13538c309286&vjs=3
2088,3466,Basketball Operations Analyst,Data+analyst,"New York, NY",        NBA,/rc/clk?jk=586656f047d233f3&fccid=ec00141efcac3522&vjs=3
2089,3467,Data Analyst,Data+analyst,"New York, NY",        NCC Media,/company/NCC-Media/jobs/Data-Analyst-83edff95ee7f8ff7?fccid=fc9c549d400d9dae&vjs=3
2090,3475,Data Analyst,Data+analyst,"New York, NY",        EshaIT,/company/Esha-IT/jobs/Data-Analyst-d0dfc07ba9a36951?fccid=229f27850e809da6&vjs=3
2091,3476,Data Quality Analyst,Data+analyst,"New York, NY",        Atlas Search LLC,/company/Atlas-Search-LLC/jobs/Data-Quality-Analyst-0bbc48a3f57ea2d5?fccid=7aebb3d5b4900b98&vjs=3
2092,3477,Data Analyst,Data+analyst,"New York, NY",        Stadium Goods,/rc/clk?jk=e1415fc605793e07&fccid=3d5883eb067cfab8&vjs=3
2093,3479,Data Analyst,Data+analyst,"New York, NY",        Atlas Search,/company/Atlas-Search/jobs/Data-Analyst-365483e4bd0218e7?fccid=1befa0910f20d6c0&vjs=3
2094,3480,Data & Insights Analyst,Data+analyst,"Long Island City, NY",        Altice USA,/rc/clk?jk=1bd77751c11d7c21&fccid=915628603ff911ad&vjs=3
2095,3481,Data Analyst,Data+analyst,"New York, NY",        Bird Rides Inc.,/rc/clk?jk=e1bdf5c74e397f92&fccid=ab1e7aafd1d9f6e4&vjs=3
2096,3482,Data Analyst,Data+analyst,"New York, NY",        New York Blood Center,/rc/clk?jk=82798e4a406b4301&fccid=13aa8b966306279f&vjs=3
2097,3483,Data Analyst,Data+analyst,"New York, NY",        Columbia University,/rc/clk?jk=0374dd9d9f01e2ad&fccid=bd976cc171c690e0&vjs=3
2098,3490,Data Analyst (mid-level),Data+analyst,"New York, NY",        WW International (formerly Weight Watchers),/rc/clk?jk=b09605e311069e17&fccid=1969933fdc65aa9e&vjs=3
2099,3491,Data Analyst,Data+analyst,"Cheektowaga, NY 14227",        Heitmeyer Consulting,/rc/clk?jk=8c56d823a77edefd&fccid=992667826d5f7aa4&vjs=3
2100,3493,Data Analyst,Data+analyst,"New York, NY 10022 (Midtown area)",        Fluent,/rc/clk?jk=19ec424da4ccbb4b&fccid=05f84a1558ef4668&vjs=3
2101,3495,Data Analyst,Data+analyst,"New York, NY 10001 (Chelsea area)",        Uphold,/rc/clk?jk=16ef4990914f3b9f&fccid=0a532b988c245368&vjs=3
2102,3496,"Data Analyst, Global Supply",Data+analyst,"New York, NY 10011 (Chelsea area)",        Criteo,/rc/clk?jk=c40a1d5a5b7c1d3c&fccid=d3ee4a7355a0fb60&vjs=3
2103,3497,Data Analyst,Data+analyst,"Cooperstown, NY",        Bassett Medical Center,/rc/clk?jk=e6b424f107a5e658&fccid=a77dd0aec6ded106&vjs=3
2104,3502,Data Analyst,Data+analyst,"New York, NY",        TeePublic,/company/BustedTees/jobs/Data-Analyst-8209509910e6db05?fccid=3cfea0a67462e98b&vjs=3
2105,3503,Data Analyst Intern,Data+analyst,"New York, NY",        Group One Trading,/rc/clk?jk=f79b5186d6df2c3e&fccid=d0982e2bc11a2311&vjs=3
2106,3504,Data Analyst,Data+analyst,"Glens Falls, NY 12801",        Adirondack Health Institute (AHI),/company/Adirondack-Health-Institute-(AHI)/jobs/Data-Analyst-bbdab530f19df4de?fccid=4cc8443a60254996&vjs=3
2107,3505,Data and Solution Analyst,Data+analyst,"New York, NY 10016 (Gramercy area)",        FactSet Research Systems,/rc/clk?jk=b1ee72af3467c789&fccid=d887c830351bb4f7&vjs=3
2108,3507,Data Analyst - Health Informatics,Data+analyst,"Albany, NY 12211",        IPRO,/rc/clk?jk=307af07dcbabf4cd&fccid=90254a284b76d131&vjs=3
2109,3508,Product Data Analyst,Data+analyst,"New York, NY",        Better,/rc/clk?jk=80f99979ebbf665a&fccid=2b37835485709448&vjs=3
2110,3509,Data Analyst,Data+analyst,"New York, NY","        MKTG, Inc",/rc/clk?jk=945818f55237d4af&fccid=285b407b8efb4b30&vjs=3
2111,3510,Data Research and Acceleration Analyst,Data+analyst,"New York, NY","        Two Sigma Investments, LLC.",/rc/clk?jk=3473a3efe6d6836f&fccid=facc18fe475dac15&vjs=3
2112,3511,Data Analyst,Data+analyst,"New York, NY",        Noom,/rc/clk?jk=0aee67d14cab36f9&fccid=17f7c591b33e9dc5&vjs=3
2113,3517,Data Analyst,Data+analyst,"Manhattan, NY",        New York City HUMAN RIGHTS COMMISSION,/rc/clk?jk=ce1824189e846b1a&fccid=bc010b5cfebc71fe&vjs=3
2114,3518,Product Data Analyst,Data+analyst,"New York, NY",        Grailed,/rc/clk?jk=b0bd9243156b41eb&fccid=40af62ee85d3fea9&vjs=3
2115,3519,Data Analyst - Program Impact Measurement,Data+analyst,"New York, NY",        Outcome Health,/rc/clk?jk=531e7d267974dbd6&fccid=e5527a9384bb62d1&vjs=3
2116,3520,Data Analyst,Data+analyst,"Hauppauge, NY 11788",        Healthcare Association of New York State,/rc/clk?jk=41cb6bbbc67c6d69&fccid=d67c266e85a43b97&vjs=3
2117,3521,Data Analyst/Developer,Data+analyst,"New York, NY 10036",        ApTask,/company/ApTask/jobs/Data-Analyst-Developer-132a835dd8966fc5?fccid=d14b96f37f26c9be&vjs=3
2118,3523,Data Analyst / Data Scientist,Data+analyst,"New York, NY",        Defined Clarity,/rc/clk?jk=e6fd721f45b005b8&fccid=fd3bad61fc50422e&vjs=3
2119,3524,"Data Analyst, OPT",Data+analyst,"Long Island, NY",        New York City Department of Education .,/rc/clk?jk=25117784e1052699&fccid=9511c7ae1692f54e&vjs=3
2120,3525,Jr Research Analyst,Data+analyst,"New York, NY 10036",        Bank of America,/rc/clk?jk=57effccca99f2594&fccid=5bd99dfa21c8a490&vjs=3
2121,3526,Data Analyst,Data+analyst,"Melville, NY",        Jackson Lewis P.C,/company/Jackson-Lewis-P.C/jobs/Data-Analyst-98200b4ea8da4c8e?fccid=73968dccd71b6ef5&vjs=3
2122,3534,Healthcare Data Analyst - DPDM Item 1413,Data+analyst,"Albany, NY 12210 (Central Avenue area)",        PCG Staffing Solutions Organization LLC,/rc/clk?jk=86ea0898caf8466c&fccid=e12cceba97f289d2&vjs=3
2123,3535,Data Analyst,Data+analyst,"New York, NY 10003 (Greenwich Village area)",        The Future Project,/rc/clk?jk=3e1acd021a0a673a&fccid=6f14ef7c6d1200ed&vjs=3
2124,3536,Business Analyst – Market Data,Data+analyst,"New York, NY",        Triangle Workforce,/company/Triangle-Workforce/jobs/Business-Analyst-Market-Data-f637513f853197ca?fccid=9a010cfff5da2517&vjs=3
2125,3537,Senior Data Analyst,Data+analyst,"New York, NY",        Explore Group Inc,/company/Explore-Group/jobs/Senior-Data-Analyst-bf4d651602acb547?fccid=86ef01acd4ef741e&vjs=3
2126,3539,Full-time Data Analyst,Data+analyst,"New York, NY",        Delivering Good,/rc/clk?jk=55b832e59d9664a1&fccid=2c3d3f90a87d0006&vjs=3
2127,3540,Audit Associate- Data Analyst,Data+analyst,"New York, NY",        Linium Corporate Services,/rc/clk?jk=3c51c41d33d2870c&fccid=80aad1f2fb7d1b19&vjs=3
2128,3541,"Data Analyst - Media, Partnerships Analytics",Data+analyst,"New York, NY",        Facebook,/rc/clk?jk=e1ca70a2f3424eca&fccid=1639254ea84748b5&vjs=3
2129,3542,Data Acquisition Analyst,Data+analyst,"New York, NY",        Urbint,/rc/clk?jk=2da3f6abac60431c&fccid=880c5736f444fdfd&vjs=3
2130,3543,Junior Forecasting Analyst,Data+analyst,"New York, NY 10036",        eMarketer,/rc/clk?jk=5ec7c32807c1561c&fccid=127d4630e72f12c6&vjs=3
2131,3549,Business Data Analyst with Tableau,Data+analyst,"New York, NY",        MLWIZ Team,/rc/clk?jk=412f51143bd1d4ea&fccid=3b4511e7fb94c511&vjs=3
2132,3550,Data Analyst - 258,Data+analyst,"Syracuse, NY","        AccessCNY, INC",/rc/clk?jk=f441c730d136901d&fccid=eaaadf46f55f575e&vjs=3
2133,3551,Data Analyst,Data+analyst,"New York, NY 10005 (Financial District area)",        Opus Global,/rc/clk?jk=9402548be3880df6&fccid=5d41001bc5c45a11&vjs=3
2134,3552,Data Analyst,Data+analyst,"Getzville, NY 14068",        Horizon Health Services,/rc/clk?jk=6ff67bd8742ee7bd&fccid=b6231ed2116d1153&vjs=3
2135,3553,Data Analyst,Data+analyst,"Brooklyn, NY",        Housing Works,/rc/clk?jk=9a4ea82161cf559f&fccid=0bab047950c603b2&vjs=3
2136,3556,Data and Program Analyst,Data+analyst,"New York, NY",        Columbia University,/rc/clk?jk=08504760f3ea7078&fccid=bd976cc171c690e0&vjs=3
2137,3558,Data Analyst Specialist,Data+analyst,"Bronx, NY 10456 (South Bronx area)",        HELP USA,/rc/clk?jk=6d8cea9855560410&fccid=ee2ecdefa9a333c4&vjs=3
2138,3567,DATA ANALYST,Data+analyst,"Yonkers, NY",        Montefiore Medical Center,/rc/clk?jk=0c6252745ef6ae94&fccid=d1e1c9b793a7214a&vjs=3
2139,3569,Data Analyst,Data+analyst,"New York, NY",        Success Academy Charter Schools,/rc/clk?jk=0c9c8fd85fdd2c43&fccid=2def7d54e58df8ff&vjs=3
2140,3570,Data Analyst- Workforce Health and Safety,Data+analyst,"Manhattan, NY",        NewYork-Presbyterian Hospital,/rc/clk?jk=96d894fe98a2bccb&fccid=4d5d694743c295fc&vjs=3
2141,3571,"Data Analyst - Network (NY, CT)",Data+analyst,"Bronx, NY",        Excellence Community Schools,/rc/clk?jk=69fce770404093bc&fccid=162fa0d854be8d02&vjs=3
2142,3572,Data Analyst,Data+analyst,"New York, NY",        Tudor Investment Corporation,/rc/clk?jk=b62352d6253bcb9e&fccid=7a86ce188d35d248&vjs=3
2143,3573,Data Analyst,Data+analyst,"New York, NY",        Prodigy Network & The Assemblage,/company/Prodigy-Network/jobs/Data-Analyst-5419a5761abe52ac?fccid=6cf3868a0ef77916&vjs=3
2144,3574,"Data Analyst, People Analytics",Data+analyst,"New York, NY",        WeWork,/rc/clk?jk=8e0b349d0632fd6f&fccid=e76dadb9a0d8a2cf&vjs=3
2145,3575,Data Analyst,Data+analyst,"New York, NY","        AbleTo, Inc.",/rc/clk?jk=7228a4e640fcbd09&fccid=954e57501f6bca1f&vjs=3
2146,3581,Crime Analyst,Data+analyst,"Manhattan, NY",        New York City POLICE DEPARTMENT,/rc/clk?jk=f52f5a85b9f3135f&fccid=7d71a6e7a63e35a0&vjs=3
2147,3582,Data analyst (Blockchain),Data+analyst,"New York, NY",        bitSnö,/company/bitSn%C3%B6/jobs/Data-Analyst-387ca5a87ee5b586?fccid=6d9e35db999226d4&vjs=3
2148,3583,Data Analyst,Data+analyst,"New York, NY",        Major League Soccer,/rc/clk?jk=8fd0db3e47a9f37a&fccid=c9ffd67f92df789d&vjs=3
2149,3584,Data Analyst,Data+analyst,"New York, NY",        jump ramp,/rc/clk?jk=f66765d2d69be905&fccid=43438fb302146dac&vjs=3
2150,3585,"Data Analyst, Music and Media Operations",Data+analyst,"New York, NY",        Facebook,/rc/clk?jk=4fd074fc6a4a865d&fccid=1639254ea84748b5&vjs=3
2151,3586,Data Analyst,Data+analyst,"Manhattan, NY",        Children's Aid,/rc/clk?jk=1f3b65995af75bb9&fccid=80e171a8e956dd28&vjs=3
2152,3587,Intake Analyst,Data+analyst,"Brentwood, NY 11717",        Pasternack Tilker Ziegler Walsh Stanton & Romano L...,/company/Pasternack-Tilker-Ziegler-Walsh-Stanton-&-Romano-LLP/jobs/Intake-Analyst-9997ba8ad75df733?fccid=7909f3e94da30fb6&vjs=3
2153,3588,Data Analyst,Data+analyst,"Brooklyn, NY",        3nom,/rc/clk?jk=994dc4c789d87848&fccid=044a5db751472cb3&vjs=3
2154,3589,Jr. Data Analyst,Data+analyst,"New York, NY",        Eleventh Hour Entertainment,/company/Eleventh-Hour/jobs/Junior-Data-Analyst-ac4b83b714b669b7?fccid=5354b6de8ef4eed6&vjs=3
2155,3590,Data Analyst,Data+analyst,"Tarrytown, NY",        Mercy College,/rc/clk?jk=d212014f5af0d33d&fccid=2e63343d9fed158d&vjs=3
2156,3601,Contact Center Data Analyst,Data+analyst,"Philadelphia, PA 19104 (Belmont area)",        Children's Hospital of Philadelphia,/rc/clk?jk=1058e337d41cc7e1&fccid=af97857db3a698b1&vjs=3
2157,3602,Investigative Data Analyst,Data+analyst,"Philadelphia, PA",        Metasense,/company/Metasense/jobs/Investigative-Data-Analyst-7971c1896379980a?fccid=c6a5f4f5e6d4a5e3&vjs=3
2158,3603,Healthcare Data Analyst,Data+analyst,"Philadelphia, PA 19104 (Belmont area)",        Children's Hospital of Philadelphia,/rc/clk?jk=8a4d780c682d7cfa&fccid=af97857db3a698b1&vjs=3
2159,3604,Data Analyst,Data+analyst,"Philadelphia, PA",        Athena Global Advisors,/rc/clk?jk=454323567fd37b72&fccid=a4bd27cd99727400&vjs=3
2160,3605,Data Analyst,Data+analyst,"Philadelphia, PA 19103 (Belmont area)",        Piper Companies,/rc/clk?jk=b9e33475f3451106&fccid=fc68da685e8aa986&vjs=3
2161,3606,Data Analyst Intern - Corporate Planning Department,Data+analyst,"Philadelphia, PA",        Philadelphia Gas Works,/rc/clk?jk=cad602d1ade9e174&fccid=311f64ebe083b44f&vjs=3
2162,3607,Data Analyst / Data Scientist,Data+analyst,"Philadelphia, PA 19123 (Poplar-Ludlow-Yorktowne area)",        Defined Clarity,/rc/clk?jk=f989ffec96ea185d&fccid=fd3bad61fc50422e&vjs=3
2163,3608,Data Scientist,Data+analyst,"Philadelphia, PA 19103 (Belmont area)","        Computer Enterprises, Inc. (CEI)","/company/Computer-Enterprises,-Inc.-(CEI)/jobs/Data-Scientist-a5b94a9ccc7dc9c4?fccid=dd924297d06685a4&vjs=3"
2164,3609,Junior Data Analyst,Data+analyst,"Newtown Square, PA",        Cobbs Creek Healthcare LLC,/company/Cobbs-Creek-Healthcare-LLC/jobs/Junior-Data-Analyst-1b474231c1300b4c?fccid=16a23728ad62ad53&vjs=3
2165,3610,Business Intelligence Analyst,Data+analyst,"Philadelphia, PA 19123 (Poplar-Ludlow-Yorktowne area)",        ReachMobi,/rc/clk?jk=581386e181093718&fccid=35a2502837fb8bef&vjs=3
2166,3617,DATA ANALYST,Data+analyst,"Philadelphia, PA",        University of Pennsylvania,/rc/clk?jk=89b63d4599597755&fccid=ebd944f3c244d667&vjs=3
2167,3618,"Data Analyst, Clinical Trials Budgeting - Fox Chase Cancer C...",Data+analyst,"Philadelphia, PA",        Temple University Health System,/rc/clk?jk=f12da93f66b6c1c4&fccid=105cc25c3f5819cd&vjs=3
2168,3619,Data Analyst - Business Intelligence,Data+analyst,"Philadelphia, PA",        goPuff,/rc/clk?jk=f4edbd4f48b7db95&fccid=8a2222c2ef6a251d&vjs=3
2169,3620,"Data Analyst, Enrollment Analytics",Data+analyst,"Philadelphia, PA",        Drexel University,/rc/clk?jk=e3fcda648d5964df&fccid=6336281efb631e9c&vjs=3
2170,3621,Analyst Internship,Data+analyst,"Philadelphia, PA","        Source One Management Services, LLC",/rc/clk?jk=32f328a3e4980793&fccid=af9f1ba0e5be2260&vjs=3
2171,3622,SQL Data Analyst,Data+analyst,"Philadelphia, PA","        Revenue Solutions, Inc.","/company/Revenue-Solutions,-Inc./jobs/SQL-Data-Analyst-d7a6d7b03632c2e1?fccid=ec211b40530fda85&vjs=3"
2172,3623,Investigative Data Analyst/ Data Mining- Fraud/ Waste/ Abuse...,Data+analyst,"Philadelphia, PA",        Metasense Inc,/company/Metasense-Inc/jobs/Investigative-Data-Analyst-05c96abbe68ca270?fccid=8e875a68784d3aec&vjs=3
2173,3624,Data Analyst,Data+analyst,"Springfield, PA 19064",        Crozer Keystone Health System,/rc/clk?jk=1de9fa53723d5596&fccid=7f06a856b1e5ffba&vjs=3
2174,3625,Business Data Analyst I,Data+analyst,"Philadelphia, PA 19111 (Oxford Circle area)",        AETOS SYSTEMS,/rc/clk?jk=7b8f01395893e1f4&fccid=64c9492818867bd1&vjs=3
2175,3626,Jr-Data Analyst,Data+analyst,"Wayne, PA",        DecisionOne Corporation,/rc/clk?jk=d5a9e27f09629d28&fccid=11c0ba09d375e883&vjs=3
2176,3632,QA(No H1b;W2) (Face to Face),Data+analyst,"Philadelphia, PA",        Scadea Solutions,/company/Scadea-Solutions/jobs/QA-da6b5dafb632ff8b?fccid=96bd417b2d9d2a16&vjs=3
2177,3633,Data Integrity Analyst,Data+analyst,"Conshohocken, PA 19428",        Mercy Health System of Southeastern Pennsylvania,/rc/clk?jk=f95972cebc059ade&fccid=95e49ff1b09e0926&vjs=3
2178,3634,Analyst,Data+analyst,"Philadelphia, PA 19102 (City Center West area)",        West Capital Management,/company/Long-Short-Advisors/jobs/Analyst-fd9e7c4fe6436d2e?fccid=7a1f5d04b5f05d01&vjs=3
2179,3635,Senior Data Analyst,Data+analyst,"Philadelphia, PA 19127 (Manayunk area)",        Hero Digital,/rc/clk?jk=d4dddb165b743687&fccid=03a566732035b72e&vjs=3
2180,3636,Digital Data Analyst,Data+analyst,"Philadelphia, PA",        AmeriHealth Caritas,/rc/clk?jk=0c8fb2a10b897d92&fccid=289e75237f4c1edd&vjs=3
